measure,location,sex,age,cause,metric,year,val,upper,lower,,,,,
Incidence,Global,Both,50-69 years,"Tracheal, bronchus, and lung cancer",Number,2016,1047944.174,1072015.973,1024265.795,,,,,
Incidence,Global,Both,50-69 years,"Tracheal, bronchus, and lung cancer",Percent,2016,0.000191037,0.000210697,0.000171861,,,,,
Incidence,Global,Both,50-69 years,"Tracheal, bronchus, and lung cancer",Rate,2016,81.60787164,83.48244505,79.7639355,,,,,
Incidence,Global,Both,70+ years,"Tracheal, bronchus, and lung cancer",Number,2016,936686.5379,956653.6614,919234.5077,,,,,
Incidence,Global,Both,70+ years,"Tracheal, bronchus, and lung cancer",Percent,2016,0.000422495,0.000458472,0.000388463,,,,,
Incidence,Global,Both,70+ years,"Tracheal, bronchus, and lung cancer",Rate,2016,223.7272916,228.4964329,219.5588796,,,,,
Incidence,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,2016,5.41E-05,5.73E-05,5.10E-05,,,,,
Incidence,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2016,27.4382907,28.01448516,26.93646961,,,,,
Incidence,Global,Both,<1 year,"Tracheal, bronchus, and lung cancer",Number,2016,0,0,0,,,,,
Incidence,Global,Both,<1 year,"Tracheal, bronchus, and lung cancer",Percent,2016,0,0,0,,,,,
Incidence,Global,Both,<1 year,"Tracheal, bronchus, and lung cancer",Rate,2016,0,0,0,,,,,
Incidence,Global,Both,80 to 84,"Tracheal, bronchus, and lung cancer",Number,2016,192690.7758,197717.711,187785.3282,,,,,
Incidence,Global,Both,80 to 84,"Tracheal, bronchus, and lung cancer",Percent,2016,0.000442917,0.000490909,0.000396893,,,,,
Incidence,Global,Both,80 to 84,"Tracheal, bronchus, and lung cancer",Rate,2016,247.7495416,254.2128551,241.4424291,,,,,
Incidence,Global,Both,85 to 89,"Tracheal, bronchus, and lung cancer",Number,2016,106741.5497,109113.4486,104353.805,,,,,
Incidence,Global,Both,85 to 89,"Tracheal, bronchus, and lung cancer",Percent,2016,0.000431152,0.000473075,0.000388078,,,,,
Incidence,Global,Both,85 to 89,"Tracheal, bronchus, and lung cancer",Rate,2016,264.1356599,270.0050057,258.2271028,,,,,
Incidence,Global,Both,90 to 94,"Tracheal, bronchus, and lung cancer",Number,2016,38194.07752,39044.64355,37408.82494,,,,,
Incidence,Global,Both,90 to 94,"Tracheal, bronchus, and lung cancer",Percent,2016,0.000392149,0.000430919,0.000357171,,,,,
Incidence,Global,Both,90 to 94,"Tracheal, bronchus, and lung cancer",Rate,2016,260.6777695,266.4829538,255.3183551,,,,,
Incidence,Global,Both,<20 years,"Tracheal, bronchus, and lung cancer",Number,2016,941.3267691,999.1702249,890.9062336,,,,,
Incidence,Global,Both,<20 years,"Tracheal, bronchus, and lung cancer",Percent,2016,6.44E-08,7.20E-08,5.74E-08,,,,,
Incidence,Global,Both,<20 years,"Tracheal, bronchus, and lung cancer",Rate,2016,0.036486573,0.038728631,0.034532233,,,,,
Incidence,Global,Both,10 to 24,"Tracheal, bronchus, and lung cancer",Number,2016,2997.284498,3168.791253,2844.411108,,,,,
Incidence,Global,Both,10 to 24,"Tracheal, bronchus, and lung cancer",Percent,2016,3.34E-07,3.77E-07,2.93E-07,,,,,
Incidence,Global,Both,10 to 24,"Tracheal, bronchus, and lung cancer",Rate,2016,0.1619076,0.171172068,0.15364967,,,,,
Incidence,Global,Both,Birth,"Tracheal, bronchus, and lung cancer",Number,2016,0,0,0,,,,,
Incidence,Global,Both,Birth,"Tracheal, bronchus, and lung cancer",Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Birth,"Tracheal, bronchus, and lung cancer",Rate,2016,0,0,0,,,,,
Incidence,Global,Both,95 plus,"Tracheal, bronchus, and lung cancer",Number,2016,9916.226743,10141.9615,9674.221621,,,,,
Incidence,Global,Both,95 plus,"Tracheal, bronchus, and lung cancer",Percent,2016,0.000387204,0.00044017,0.000339466,,,,,
Incidence,Global,Both,95 plus,"Tracheal, bronchus, and lung cancer",Rate,2016,279.5327321,285.8960652,272.7107469,,,,,
Incidence,Global,Both,<70 years,"Tracheal, bronchus, and lung cancer",Number,2016,1191303.582,1218672.304,1165270.715,,,,,
Incidence,Global,Both,<70 years,"Tracheal, bronchus, and lung cancer",Percent,2016,3.34E-05,3.55E-05,3.14E-05,,,,,
Incidence,Global,Both,<70 years,"Tracheal, bronchus, and lung cancer",Rate,2016,16.69469377,17.07823365,16.3298743,,,,,
Incidence,Global,Both,Under 5,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Under 5,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Under 5,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,Early Neonatal,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Early Neonatal,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Early Neonatal,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,Late Neonatal,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Late Neonatal,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Late Neonatal,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,Post Neonatal,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Post Neonatal,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Post Neonatal,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,1 to 4,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,1 to 4,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,1 to 4,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,5 to 9,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,5 to 9,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,5 to 9,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,10 to 14,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,10 to 14,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,10 to 14,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,15 to 19,Breast cancer,Number,2016,1593.982803,1884.981592,1203.693365,,,,,
Incidence,Global,Both,15 to 19,Breast cancer,Percent,2016,5.42E-07,6.83E-07,4.09E-07,,,,,
Incidence,Global,Both,15 to 19,Breast cancer,Rate,2016,0.259609797,0.307004371,0.19604389,,,,,
Incidence,Global,Both,20 to 24,Breast cancer,Number,2016,5684.448483,6599.235631,4879.116145,,,,,
Incidence,Global,Both,20 to 24,Breast cancer,Percent,2016,1.89E-06,2.33E-06,1.52E-06,,,,,
Incidence,Global,Both,20 to 24,Breast cancer,Rate,2016,0.936843993,1.08760846,0.804118582,,,,,
Incidence,Global,Both,25 to 29,Breast cancer,Number,2016,28298.84131,30683.55877,25319.87122,,,,,
Incidence,Global,Both,25 to 29,Breast cancer,Percent,2016,9.33E-06,1.11E-05,7.81E-06,,,,,
Incidence,Global,Both,25 to 29,Breast cancer,Rate,2016,4.58002102,4.9659752,4.097890127,,,,,
Incidence,Global,Both,30 to 34,Breast cancer,Number,2016,58922.77476,62650.97183,54876.98107,,,,,
Incidence,Global,Both,30 to 34,Breast cancer,Percent,2016,2.16E-05,2.54E-05,1.82E-05,,,,,
Incidence,Global,Both,30 to 34,Breast cancer,Rate,2016,10.30458715,10.95658516,9.597046922,,,,,
Incidence,Global,Both,35 to 39,Breast cancer,Number,2016,97437.15853,104714.3708,92693.85819,,,,,
Incidence,Global,Both,35 to 39,Breast cancer,Percent,2016,4.01E-05,4.69E-05,3.32E-05,,,,,
Incidence,Global,Both,35 to 39,Breast cancer,Rate,2016,18.82392102,20.22980837,17.90756105,,,,,
Incidence,Global,Both,40 to 44,Breast cancer,Number,2016,156310.0947,166966.9511,149456.7348,,,,,
Incidence,Global,Both,40 to 44,Breast cancer,Percent,2016,7.01E-05,8.26E-05,5.84E-05,,,,,
Incidence,Global,Both,40 to 44,Breast cancer,Rate,2016,31.74348304,33.90767942,30.35170144,,,,,
Incidence,Global,Both,45 to 49,Breast cancer,Number,2016,219838.1677,231808.6269,211551.2807,,,,,
Incidence,Global,Both,45 to 49,Breast cancer,Percent,2016,0.000109658,0.000128444,8.98E-05,,,,,
Incidence,Global,Both,45 to 49,Breast cancer,Rate,2016,47.24851057,49.8212502,45.46745921,,,,,
Incidence,Global,Both,50 to 54,Breast cancer,Number,2016,238085.3727,247950.759,229026.6202,,,,,
Incidence,Global,Both,50 to 54,Breast cancer,Percent,2016,0.000136697,0.000159896,0.000115522,,,,,
Incidence,Global,Both,50 to 54,Breast cancer,Rate,2016,57.55743709,59.94240656,55.3674723,,,,,
Incidence,Global,Both,55 to 59,Breast cancer,Number,2016,222071.2285,230015.9007,212172.593,,,,,
Incidence,Global,Both,55 to 59,Breast cancer,Percent,2016,0.000156942,0.000183386,0.000132879,,,,,
Incidence,Global,Both,55 to 59,Breast cancer,Rate,2016,65.67431611,68.02383665,62.74693953,,,,,
Incidence,Global,Both,60 to 64,Breast cancer,Number,2016,232824.1885,240755.3309,223522.0545,,,,,
Incidence,Global,Both,60 to 64,Breast cancer,Percent,2016,0.000185633,0.000217465,0.000157414,,,,,
Incidence,Global,Both,60 to 64,Breast cancer,Rate,2016,77.6686443,80.31442215,74.56551255,,,,,
Incidence,Global,Both,65 to 69,Breast cancer,Number,2016,206523.19,213315.3037,198081.8709,,,,,
Incidence,Global,Both,65 to 69,Breast cancer,Percent,2016,0.000195589,0.000220484,0.000168746,,,,,
Incidence,Global,Both,65 to 69,Breast cancer,Rate,2016,88.80160027,91.72209827,85.17197086,,,,,
Incidence,Global,Both,70 to 74,Breast cancer,Number,2016,146849.4872,151954.3943,141282.7748,,,,,
Incidence,Global,Both,70 to 74,Breast cancer,Percent,2016,0.000186954,0.000210253,0.000163224,,,,,
Incidence,Global,Both,70 to 74,Breast cancer,Rate,2016,91.49731306,94.67802072,88.02886908,,,,,
Incidence,Global,Both,75 to 79,Breast cancer,Number,2016,120861.6673,125022.6463,116430.9312,,,,,
Incidence,Global,Both,75 to 79,Breast cancer,Percent,2016,0.000194262,0.000219274,0.000168694,,,,,
Incidence,Global,Both,75 to 79,Breast cancer,Rate,2016,99.23772258,102.6542408,95.59971091,,,,,
Incidence,Global,Both,80 plus,Breast cancer,Number,2016,183857.7056,189509.6457,178440.1487,,,,,
Incidence,Global,Both,80 plus,Breast cancer,Percent,2016,0.000228017,0.000247707,0.000208537,,,,,
Incidence,Global,Both,80 plus,Breast cancer,Rate,2016,134.8055464,138.9495821,130.833362,,,,,
Incidence,Global,Both,All Ages,Breast cancer,Number,2016,1919158.308,1979111.572,1859498.949,,,,,
Incidence,Global,Both,All Ages,Breast cancer,Percent,2016,5.06E-05,5.37E-05,4.77E-05,,,,,
Incidence,Global,Both,All Ages,Breast cancer,Rate,2016,25.40419041,26.19780089,24.6144704,,,,,
Incidence,Global,Both,5-14 years,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,5-14 years,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,5-14 years,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,15-49 years,Breast cancer,Number,2016,568085.4683,592474.2013,546349.8815,,,,,
Incidence,Global,Both,15-49 years,Breast cancer,Percent,2016,3.07E-05,3.36E-05,2.79E-05,,,,,
Incidence,Global,Both,15-49 years,Breast cancer,Rate,2016,14.61965379,15.24729673,14.06028945,,,,,
Incidence,Global,Both,50-69 years,Breast cancer,Number,2016,899503.9797,924703.9253,869771.0158,,,,,
Incidence,Global,Both,50-69 years,Breast cancer,Percent,2016,0.000163984,0.000181389,0.000147047,,,,,
Incidence,Global,Both,50-69 years,Breast cancer,Rate,2016,70.04820211,72.01062909,67.7327697,,,,,
Incidence,Global,Both,70+ years,Breast cancer,Number,2016,451568.86,462897.0163,439835.9794,,,,,
Incidence,Global,Both,70+ years,Breast cancer,Percent,2016,0.000203683,0.000221345,0.000186379,,,,,
Incidence,Global,Both,70+ years,Breast cancer,Rate,2016,107.8570834,110.56281,105.0546885,,,,,
Incidence,Global,Both,Age-standardized,Breast cancer,Percent,2016,4.78E-05,5.08E-05,4.50E-05,,,,,
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2016,24.24315049,24.99781009,23.506902,,,,,
Incidence,Global,Both,<1 year,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,<1 year,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,<1 year,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,80 to 84,Breast cancer,Number,2016,75394.98419,78175.67644,72906.811,,,,,
Incidence,Global,Both,80 to 84,Breast cancer,Percent,2016,0.000173299,0.000192291,0.000154414,,,,,
Incidence,Global,Both,80 to 84,Breast cancer,Rate,2016,96.93807447,100.5133117,93.73893967,,,,,
Incidence,Global,Both,85 to 89,Breast cancer,Number,2016,59578.73483,61795.50914,57650.27979,,,,,
Incidence,Global,Both,85 to 89,Breast cancer,Percent,2016,0.000240649,0.000264927,0.000216079,,,,,
Incidence,Global,Both,85 to 89,Breast cancer,Rate,2016,147.4296418,152.9151265,142.657613,,,,,
Incidence,Global,Both,90 to 94,Breast cancer,Number,2016,34741.60632,36054.79456,33479.10495,,,,,
Incidence,Global,Both,90 to 94,Breast cancer,Percent,2016,0.000356713,0.000394197,0.00032363,,,,,
Incidence,Global,Both,90 to 94,Breast cancer,Rate,2016,237.1143652,246.0769847,228.4976879,,,,,
Incidence,Global,Both,<20 years,Breast cancer,Number,2016,1593.982803,1884.981592,1203.693365,,,,,
Incidence,Global,Both,<20 years,Breast cancer,Percent,2016,1.09E-07,1.33E-07,8.09E-08,,,,,
Incidence,Global,Both,<20 years,Breast cancer,Rate,2016,0.061784039,0.073063383,0.046656111,,,,,
Incidence,Global,Both,10 to 24,Breast cancer,Number,2016,7278.431286,8349.665246,6181.878869,,,,,
Incidence,Global,Both,10 to 24,Breast cancer,Percent,2016,8.11E-07,9.72E-07,6.73E-07,,,,,
Incidence,Global,Both,10 to 24,Breast cancer,Rate,2016,0.393166995,0.451033013,0.333933322,,,,,
Incidence,Global,Both,Birth,Breast cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Birth,Breast cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Birth,Breast cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,95 plus,Breast cancer,Number,2016,14142.38022,14748.0251,13583.55612,,,,,
Incidence,Global,Both,95 plus,Breast cancer,Percent,2016,0.000552278,0.000631493,0.000483155,,,,,
Incidence,Global,Both,95 plus,Breast cancer,Rate,2016,398.6655695,415.7383505,382.9126394,,,,,
Incidence,Global,Both,<70 years,Breast cancer,Number,2016,1467589.448,1515466.286,1420651.684,,,,,
Incidence,Global,Both,<70 years,Breast cancer,Percent,2016,4.11E-05,4.39E-05,3.85E-05,,,,,
Incidence,Global,Both,<70 years,Breast cancer,Rate,2016,20.56650948,21.23744606,19.9087329,,,,,
Incidence,Global,Both,Under 5,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Under 5,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Under 5,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,Early Neonatal,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Early Neonatal,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Early Neonatal,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,Late Neonatal,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Late Neonatal,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Late Neonatal,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,Post Neonatal,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,Post Neonatal,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,Post Neonatal,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,1 to 4,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,1 to 4,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,1 to 4,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,5 to 9,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,5 to 9,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,5 to 9,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,10 to 14,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,10 to 14,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,10 to 14,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,15 to 19,Cervical cancer,Number,2016,1255.116406,1371.47701,1130.221821,,,,,
Incidence,Global,Both,15 to 19,Cervical cancer,Percent,2016,4.27E-07,5.14E-07,3.43E-07,,,,,
Incidence,Global,Both,15 to 19,Cervical cancer,Rate,2016,0.204419091,0.223370583,0.184077681,,,,,
Incidence,Global,Both,20 to 24,Cervical cancer,Number,2016,6766.726784,7538.390428,6039.778242,,,,,
Incidence,Global,Both,20 to 24,Cervical cancer,Percent,2016,2.25E-06,2.71E-06,1.83E-06,,,,,
Incidence,Global,Both,20 to 24,Cervical cancer,Rate,2016,1.115212383,1.242388916,0.995405268,,,,,
Incidence,Global,Both,25 to 29,Cervical cancer,Number,2016,27785.03531,30181.49024,24923.82343,,,,,
Incidence,Global,Both,25 to 29,Cervical cancer,Percent,2016,9.16E-06,1.08E-05,7.32E-06,,,,,
Incidence,Global,Both,25 to 29,Cervical cancer,Rate,2016,4.496864177,4.884718007,4.033791841,,,,,
Incidence,Global,Both,30 to 34,Cervical cancer,Number,2016,54687.59664,58576.27471,49332.69773,,,,,
Incidence,Global,Both,30 to 34,Cervical cancer,Percent,2016,2.00E-05,2.37E-05,1.64E-05,,,,,
Incidence,Global,Both,30 to 34,Cervical cancer,Rate,2016,9.56392682,10.24399021,8.627446439,,,,,
Incidence,Global,Both,35 to 39,Cervical cancer,Number,2016,65781.86706,70047.40565,60108.98518,,,,,
Incidence,Global,Both,35 to 39,Cervical cancer,Percent,2016,2.70E-05,3.20E-05,2.21E-05,,,,,
Incidence,Global,Both,35 to 39,Cervical cancer,Rate,2016,12.70842344,13.53248444,11.61247728,,,,,
Incidence,Global,Both,40 to 44,Cervical cancer,Number,2016,73947.74326,78180.0452,68580.14183,,,,,
Incidence,Global,Both,40 to 44,Cervical cancer,Percent,2016,3.32E-05,3.92E-05,2.74E-05,,,,,
Incidence,Global,Both,40 to 44,Cervical cancer,Rate,2016,15.01732143,15.87681809,13.92726793,,,,,
Incidence,Global,Both,45 to 49,Cervical cancer,Number,2016,76453.95382,80801.88624,67897.8922,,,,,
Incidence,Global,Both,45 to 49,Cervical cancer,Percent,2016,3.81E-05,4.49E-05,3.04E-05,,,,,
Incidence,Global,Both,45 to 49,Cervical cancer,Rate,2016,16.43179382,17.36626909,14.59289036,,,,,
Incidence,Global,Both,50 to 54,Cervical cancer,Number,2016,74878.38575,79149.85071,65757.81859,,,,,
Incidence,Global,Both,50 to 54,Cervical cancer,Percent,2016,4.30E-05,5.07E-05,3.56E-05,,,,,
Incidence,Global,Both,50 to 54,Cervical cancer,Rate,2016,18.10194355,19.13457555,15.89703501,,,,,
Incidence,Global,Both,55 to 59,Cervical cancer,Number,2016,58806.52933,61582.78658,55249.74062,,,,,
Incidence,Global,Both,55 to 59,Cervical cancer,Percent,2016,4.16E-05,4.86E-05,3.44E-05,,,,,
Incidence,Global,Both,55 to 59,Cervical cancer,Rate,2016,17.39117049,18.21220795,16.33930228,,,,,
Incidence,Global,Both,60 to 64,Cervical cancer,Number,2016,51439.97446,53775.28576,46791.61691,,,,,
Incidence,Global,Both,60 to 64,Cervical cancer,Percent,2016,4.10E-05,4.85E-05,3.39E-05,,,,,
Incidence,Global,Both,60 to 64,Cervical cancer,Rate,2016,17.16004297,17.93908773,15.60938094,,,,,
Incidence,Global,Both,65 to 69,Cervical cancer,Number,2016,38922.75879,40774.59079,36202.96691,,,,,
Incidence,Global,Both,65 to 69,Cervical cancer,Percent,2016,3.69E-05,4.20E-05,3.10E-05,,,,,
Incidence,Global,Both,65 to 69,Cervical cancer,Rate,2016,16.73615088,17.53240841,15.56668477,,,,,
Incidence,Global,Both,70 to 74,Cervical cancer,Number,2016,24854.48317,26021.87621,23329.57981,,,,,
Incidence,Global,Both,70 to 74,Cervical cancer,Percent,2016,3.16E-05,3.56E-05,2.71E-05,,,,,
Incidence,Global,Both,70 to 74,Cervical cancer,Rate,2016,15.4860495,16.21341552,14.53593001,,,,,
Incidence,Global,Both,75 to 79,Cervical cancer,Number,2016,19006.74839,19758.47668,17907.64483,,,,,
Incidence,Global,Both,75 to 79,Cervical cancer,Percent,2016,3.05E-05,3.45E-05,2.64E-05,,,,,
Incidence,Global,Both,75 to 79,Cervical cancer,Rate,2016,15.60615923,16.22339218,14.7037016,,,,,
Incidence,Global,Both,80 plus,Cervical cancer,Number,2016,22500.38719,23272.63414,21503.3986,,,,,
Incidence,Global,Both,80 plus,Cervical cancer,Percent,2016,2.79E-05,3.05E-05,2.53E-05,,,,,
Incidence,Global,Both,80 plus,Cervical cancer,Rate,2016,16.49741566,17.06363164,15.76641778,,,,,
Incidence,Global,Both,All Ages,Cervical cancer,Number,2016,597087.3064,621201.9421,546062.5008,,,,,
Incidence,Global,Both,All Ages,Cervical cancer,Percent,2016,1.58E-05,1.69E-05,1.43E-05,,,,,
Incidence,Global,Both,All Ages,Cervical cancer,Rate,2016,7.903735486,8.222944587,7.228312375,,,,,
Incidence,Global,Both,5-14 years,Cervical cancer,Number,2016,0,0,0,,,,,
Incidence,Global,Both,5-14 years,Cervical cancer,Percent,2016,0,0,0,,,,,
Incidence,Global,Both,5-14 years,Cervical cancer,Rate,2016,0,0,0,,,,,
Incidence,Global,Both,15-49 years,Cervical cancer,Number,2016,306678.0393,320979.5717,281872.3436,,,,,
Incidence,Global,Both,15-49 years,Cervical cancer,Percent,2016,1.66E-05,1.82E-05,1.47E-05,,,,,
Incidence,Global,Both,15-49 years,Cervical cancer,Rate,2016,7.892345447,8.260394735,7.253971991,,,,,
Incidence,Global,Both,50-69 years,Cervical cancer,Number,2016,224047.6483,232856.3131,204408.5357,,,,,
Incidence,Global,Both,50-69 years,Cervical cancer,Percent,2016,4.08E-05,4.55E-05,3.59E-05,,,,,
Incidence,Global,Both,50-69 years,Cervical cancer,Rate,2016,17.44754365,18.13351186,15.91816239,,,,,
Incidence,Global,Both,70+ years,Cervical cancer,Number,2016,66361.61876,68753.7102,62610.05657,,,,,
Incidence,Global,Both,70+ years,Cervical cancer,Percent,2016,2.99E-05,3.27E-05,2.71E-05,,,,,
Incidence,Global,Both,70+ years,Cervical cancer,Rate,2016,15.85045224,16.42180255,14.95439277,,,,,
Incidence,Global,Both,Age-standardized,Cervical cancer,Percent,2016,1.47E-05,1.58E-05,1.34E-05,,,,,
Incidence,Global,Both,Age-standardized,Cervical cancer,Rate,2016,7.466413075,7.766678733,6.836410344,,,,,
