measure,location,sex,age,cause,metric,year,val,upper,lower,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Breast cancer,Number,2015,522.6177347,583.75852,468.9156693,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Breast cancer,Number,2015,12546.12414,13359.02386,11849.98168,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Breast cancer,Number,2015,4293.168798,4674.389617,3958.662394,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Breast cancer,Number,2015,6775.969939,7289.480811,6343.003007,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,Breast cancer,Number,2015,1476.985407,1606.774091,1352.131279,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,Breast cancer,Number,2015,272.9557427,314.5760551,232.6207791,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,Breast cancer,Number,2015,164.3826979,195.7048553,136.6954284,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,Breast cancer,Number,2015,69.26781635,84.8532374,55.37203557,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,Breast cancer,Number,2015,1.738181127,2.141529361,1.479879,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,Breast cancer,Number,2015,21.74231249,28.03787304,16.42997168,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,Breast cancer,Number,2015,6251.955772,6721.30719,5825.670053,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,Breast cancer,Number,2015,16.01147767,19.77864745,12.72048123,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,Breast cancer,Number,2015,11069.13874,11806.24903,10428.55707,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Cervical cancer,Number,2015,2.247892038,2.926997399,1.688404123,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Cervical cancer,Number,2015,11.81518794,17.1288308,7.965826898,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Cervical cancer,Number,2015,48.24117363,68.73255585,32.36862505,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Cervical cancer,Number,2015,109.8633772,148.9187833,78.17145065,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Cervical cancer,Number,2015,188.4137037,247.3569903,140.9866797,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Cervical cancer,Number,2015,241.0353172,302.1754524,187.9941321,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Cervical cancer,Number,2015,291.1551147,358.0185464,234.0688438,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Cervical cancer,Number,2015,339.3907859,407.0540766,283.654395,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Cervical cancer,Number,2015,332.0492585,397.1219393,272.5336302,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Cervical cancer,Number,2015,237.4847887,287.3561257,196.9667221,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Cervical cancer,Number,2015,179.8053605,219.0530366,145.6101947,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Cervical cancer,Number,2015,107.746583,129.7619436,87.26496952,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Cervical cancer,Number,2015,82.07744518,96.76199934,67.86562629,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Cervical cancer,Number,2015,115.5146039,132.0082984,99.6917164,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Cervical cancer,Number,2015,2286.840592,2465.781645,2114.613722,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Cervical cancer,Number,2015,892.7717664,1011.704905,786.9826592,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Cervical cancer,Number,2015,1088.730194,1209.758645,982.1002424,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,Cervical cancer,Number,2015,305.338632,336.7684877,276.0767491,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,Cervical cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,Cervical cancer,Number,2015,62.10511805,74.96211214,50.71319117,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,Cervical cancer,Number,2015,37.50572876,46.47296626,29.38944765,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,Cervical cancer,Number,2015,13.03921498,16.80445563,9.952439858,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,Cervical cancer,Number,2015,2.247892038,2.926997399,1.688404123,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,Cervical cancer,Number,2015,14.06307998,19.49177966,10.15922786,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,Cervical cancer,Number,2015,1232.162552,1378.875716,1104.225107,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,Cervical cancer,Number,2015,2.864542093,3.750478083,2.154001521,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,Cervical cancer,Number,2015,1981.50196,2156.139223,1820.539752,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Colon and rectum cancer,Number,2014,7.592456239,10.43523159,5.600212701,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Colon and rectum cancer,Number,2014,40.52991989,57.74991511,27.80400323,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Colon and rectum cancer,Number,2014,77.18786306,104.5161487,57.12931673,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Colon and rectum cancer,Number,2014,139.9079804,183.4759098,105.4633749,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Colon and rectum cancer,Number,2014,217.6559243,280.3155784,170.3605971,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Colon and rectum cancer,Number,2014,297.9966979,361.1411939,244.6916288,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Colon and rectum cancer,Number,2014,508.012731,592.1733737,431.7642607,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Colon and rectum cancer,Number,2014,754.7312239,853.0742941,661.9774256,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Colon and rectum cancer,Number,2014,946.6216579,1063.11263,837.0984115,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Colon and rectum cancer,Number,2014,957.7462731,1072.587843,849.3775008,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Colon and rectum cancer,Number,2014,719.3457152,813.391186,634.7865575,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Colon and rectum cancer,Number,2014,641.4105399,724.1751565,572.6545991,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Colon and rectum cancer,Number,2014,545.6960383,608.6110527,489.6420922,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Colon and rectum cancer,Number,2014,1083.956797,1171.088626,1002.883552,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Colon and rectum cancer,Number,2014,6938.391818,7301.50492,6559.604881,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Colon and rectum cancer,Number,2014,1288.883573,1429.211235,1156.604926,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Colon and rectum cancer,Number,2014,3378.44487,3632.637658,3156.756583,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,Colon and rectum cancer,Number,2014,2271.063375,2409.020522,2144.959623,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,Colon and rectum cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,Colon and rectum cancer,Number,2014,543.6580193,605.0766958,486.2932465,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,Colon and rectum cancer,Number,2014,351.1877403,401.0601063,306.4701506,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,Colon and rectum cancer,Number,2014,156.2323788,176.5861592,136.245382,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,Colon and rectum cancer,Number,2014,7.592456239,10.43523159,5.600212701,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,Colon and rectum cancer,Number,2014,48.12237613,65.56486212,35.14570756,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,Colon and rectum cancer,Number,2014,2043.614797,2226.591241,1866.910619,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,Colon and rectum cancer,Number,2014,32.87865827,38.55859516,27.44795467,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,Colon and rectum cancer,Number,2014,4667.328443,4989.830601,4373.620815,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Ovarian cancer,Number,2014,15.37103562,21.37466189,10.61751393,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Ovarian cancer,Number,2014,46.84882417,66.48512271,32.27417798,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Ovarian cancer,Number,2014,56.73113787,74.66714289,42.63928811,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Ovarian cancer,Number,2014,106.1922856,135.8417153,80.9834074,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Ovarian cancer,Number,2014,151.1033942,198.3562697,114.3764282,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Ovarian cancer,Number,2014,263.8818818,329.8348511,208.5285053,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Ovarian cancer,Number,2014,465.6615646,545.6791346,390.8605748,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Ovarian cancer,Number,2014,621.7109478,722.0805931,534.9990715,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Ovarian cancer,Number,2014,657.6124985,766.1739976,565.2580954,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Ovarian cancer,Number,2014,526.2035565,618.773501,453.5294399,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Ovarian cancer,Number,2014,326.6546797,390.3941274,275.3607497,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Ovarian cancer,Number,2014,185.8210573,221.2160551,154.504209,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Ovarian cancer,Number,2014,130.0624658,153.6323791,108.7765407,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Ovarian cancer,Number,2014,137.9934074,158.0410261,118.4464622,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Ovarian cancer,Number,2014,3691.848737,3964.0331,3448.077862,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Ovarian cancer,Number,2014,1105.790124,1234.488441,986.3864515,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Ovarian cancer,Number,2014,2132.181682,2326.812127,1970.845458,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,Ovarian cancer,Number,2014,453.8769306,499.744643,408.2720878,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,Ovarian cancer,Number,2014,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,Ovarian cancer,Number,2014,78.91544487,96.02953296,64.81000465,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,Ovarian cancer,Number,2014,41.55673061,53.97424404,30.26017023,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,Ovarian cancer,Number,2014,15.13885498,19.4175724,11.50183245,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,Ovarian cancer,Number,2014,15.37103562,21.37466189,10.61751393,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,Ovarian cancer,Number,2014,62.2198598,83.30703161,46.55357928,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,Ovarian cancer,Number,2014,1727.501072,1911.148092,1572.578539,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,Ovarian cancer,Number,2014,2.382376977,3.168957911,1.754945658,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,Ovarian cancer,Number,2014,3237.971806,3495.259612,3014.571529,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Colon and rectum cancer,Number,2015,7.739972157,10.61268514,5.694083912,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Colon and rectum cancer,Number,2015,41.58826274,59.56326356,28.60744023,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Colon and rectum cancer,Number,2015,83.87964972,113.3861135,61.30910157,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Colon and rectum cancer,Number,2015,137.1397991,179.907631,101.9302163,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Colon and rectum cancer,Number,2015,228.3959325,296.1161948,174.9395376,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Colon and rectum cancer,Number,2015,296.2158907,361.1441518,244.1301704,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Colon and rectum cancer,Number,2015,501.4712763,592.2653456,422.8745186,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Colon and rectum cancer,Number,2015,760.7550962,866.6326223,657.4977386,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Colon and rectum cancer,Number,2015,943.1996162,1074.448491,821.5779762,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Colon and rectum cancer,Number,2015,969.1942163,1095.550856,855.4045718,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Colon and rectum cancer,Number,2015,794.6540928,907.2180986,694.3453736,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Colon and rectum cancer,Number,2015,604.1997168,690.5418697,532.9883742,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Colon and rectum cancer,Number,2015,577.7063093,650.2669812,513.5056019,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Colon and rectum cancer,Number,2015,1159.32582,1256.668691,1069.035856,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Colon and rectum cancer,Number,2015,7105.465651,7509.271344,6723.474526,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Colon and rectum cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Colon and rectum cancer,Number,2015,1296.430783,1447.625616,1159.532958,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Colon and rectum cancer,Number,2015,3467.803022,3750.746806,3198.100535,,,,
